"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
6.200000	63.475862	65.492743	-2.016881	73.286142	30.774583	-38.567982	0.000000	-2.016881	0.000000	0.000000	0.000000
6.400000	70.376531	72.389902	-2.013372	78.209080	32.689097	-38.508275	0.000000	-2.013372	0.000000	0.000000	0.000000
6.600000	77.505413	79.515147	-2.009734	83.297161	34.665346	-38.447360	0.000000	-2.009734	0.000000	0.000000	0.000000
6.800000	84.862813	86.868778	-2.005965	88.550590	36.703459	-38.385272	0.000000	-2.005965	0.000000	0.000000	0.000000
7.000000	92.449020	94.451083	-2.002063	93.969545	38.803583	-38.322045	0.000000	-2.002063	0.000000	0.000000	0.000000
7.200000	100.264322	102.262348	-1.998027	99.554191	40.965870	-38.257713	0.000000	-1.998027	0.000000	0.000000	0.000000
7.400000	108.308980	110.302833	-1.993853	105.304648	43.190495	-38.192309	0.000000	-1.993853	0.000000	0.000000	0.000000
7.600000	116.583242	118.572781	-1.989540	111.220999	45.477649	-38.125867	0.000000	-1.989540	0.000000	0.000000	0.000000
7.800000	125.087441	127.072526	-1.985084	117.303375	47.827567	-38.058417	0.000000	-1.985084	0.000000	0.000000	0.000000
8.000000	133.821682	135.802166	-1.980485	123.551722	50.240435	-37.989990	0.000000	-1.980485	0.000000	0.000000	0.000000
8.200000	142.786087	144.761826	-1.975739	129.965975	52.716471	-37.920620	0.000000	-1.975739	0.000000	0.000000	0.000000
8.400000	151.981003	153.951846	-1.970843	136.546195	55.255984	-37.850333	0.000000	-1.970843	0.000000	0.000000	0.000000
8.600000	161.406519	163.372313	-1.965794	143.292240	57.859233	-37.779160	0.000000	-1.965794	0.000000	0.000000	0.000000
8.800000	171.062913	173.023504	-1.960591	150.204083	60.526549	-37.707128	0.000000	-1.960591	0.000000	0.000000	0.000000
9.000000	180.950080	182.905309	-1.955229	157.281401	63.258175	-37.634267	0.000000	-1.955229	0.000000	0.000000	0.000000
9.200000	191.068084	193.017791	-1.949707	164.523964	66.054432	-37.560605	0.000000	-1.949707	0.000000	0.000000	0.000000
9.400000	201.417578	203.361598	-1.944019	171.931921	68.915842	-37.486165	0.000000	-1.944019	0.000000	0.000000	0.000000
9.600000	211.998028	213.936193	-1.938165	179.504562	71.842608	-37.410977	0.000000	-1.938165	0.000000	0.000000	0.000000
9.800000	222.809772	224.741911	-1.932139	187.241757	74.835219	-37.335064	0.000000	-1.932139	0.000000	0.000000	0.000000
10.000000	233.852997	235.778936	-1.925939	195.143270	77.894117	-37.258452	0.000000	-1.925939	0.000000	0.000000	0.000000
10.200000	245.127429	247.046990	-1.919561	203.208483	81.019673	-37.181166	0.000000	-1.919561	0.000000	0.000000	0.000000
10.400000	256.633422	258.546423	-1.913001	211.437192	84.212458	-37.103227	0.000000	-1.913001	0.000000	0.000000	0.000000
10.600000	268.370828	270.277082	-1.906255	219.828815	87.472929	-37.024661	0.000000	-1.906255	0.000000	0.000000	0.000000
10.800000	280.339948	282.239268	-1.899320	228.383073	90.801683	-36.945488	0.000000	-1.899320	0.000000	0.000000	0.000000
11.000000	292.540214	294.432405	-1.892191	237.099016	94.199122	-36.865734	0.000000	-1.892191	0.000000	0.000000	0.000000
11.200000	304.972128	306.856992	-1.884864	245.976435	97.665973	-36.785416	0.000000	-1.884864	0.000000	0.000000	0.000000
11.400000	317.635616	319.512952	-1.877336	255.014689	101.202819	-36.704556	0.000000	-1.877336	0.000000	0.000000	0.000000
11.600000	330.530495	332.400095	-1.869601	264.212990	104.810282	-36.623176	0.000000	-1.869601	0.000000	0.000000	0.000000
11.800000	343.656828	345.518482	-1.861654	273.570749	108.489027	-36.541295	0.000000	-1.861654	0.000000	0.000000	0.000000
12.000000	357.014515	358.868007	-1.853492	283.087156	112.239782	-36.458931	0.000000	-1.853492	0.000000	0.000000	0.000000
12.200000	370.603409	372.448518	-1.845109	292.761438	116.063186	-36.376106	0.000000	-1.845109	0.000000	0.000000	0.000000
12.400000	384.423777	386.260277	-1.836501	302.592980	119.960133	-36.292835	0.000000	-1.836501	0.000000	0.000000	0.000000
12.600000	398.475552	400.303214	-1.827661	312.580974	123.931376	-36.209136	0.000000	-1.827661	0.000000	0.000000	0.000000
12.800000	412.758335	414.576921	-1.818586	322.724269	127.977680	-36.125028	0.000000	-1.818586	0.000000	0.000000	0.000000
13.000000	427.272194	429.081464	-1.809269	333.022113	132.099879	-36.040528	0.000000	-1.809269	0.000000	0.000000	0.000000
13.200000	442.016849	443.816555	-1.799705	343.473368	136.298840	-35.955653	0.000000	-1.799705	0.000000	0.000000	0.000000
13.400000	456.992836	458.782725	-1.789888	354.077491	140.575650	-35.870416	0.000000	-1.789888	0.000000	0.000000	0.000000
13.600000	472.199360	473.979173	-1.779813	364.832956	144.931053	-35.784836	0.000000	-1.779813	0.000000	0.000000	0.000000
13.800000	487.636897	489.406370	-1.769473	375.739142	149.366153	-35.698925	0.000000	-1.769473	0.000000	0.000000	0.000000
14.000000	503.304855	505.063717	-1.758861	386.794577	153.881840	-35.612701	0.000000	-1.758861	0.000000	0.000000	0.000000
14.200000	519.203435	520.951407	-1.747972	397.998316	158.479267	-35.526175	0.000000	-1.747972	0.000000	0.000000	0.000000
14.400000	535.332379	537.069179	-1.736800	409.349150	163.159394	-35.439365	0.000000	-1.736800	0.000000	0.000000	0.000000
14.600000	551.691995	553.417331	-1.725336	420.846108	167.923501	-35.352279	0.000000	-1.725336	0.000000	0.000000	0.000000
14.800000	568.281816	569.995390	-1.713574	432.487766	172.772559	-35.264934	0.000000	-1.713574	0.000000	0.000000	0.000000
15.000000	585.101571	586.803079	-1.701508	444.272718	177.707704	-35.177344	0.000000	-1.701508	0.000000	0.000000	0.000000
15.200000	602.151296	603.840425	-1.689129	456.199741	182.730203	-35.089518	0.000000	-1.689129	0.000000	0.000000	0.000000
15.400000	619.431062	621.107492	-1.676430	468.267666	187.841297	-35.001470	0.000000	-1.676430	0.000000	0.000000	0.000000
15.600000	636.940412	638.603816	-1.663404	480.474867	193.042162	-34.913213	0.000000	-1.663404	0.000000	0.000000	0.000000
15.800000	654.679361	656.329403	-1.650043	492.820070	198.334089	-34.824756	0.000000	-1.650043	0.000000	0.000000	0.000000
16.000000	672.648418	674.284755	-1.636337	505.302304	203.718560	-34.736109	0.000000	-1.636337	0.000000	0.000000	0.000000
16.200000	690.846394	692.468674	-1.622280	517.919365	209.196597	-34.647288	0.000000	-1.622280	0.000000	0.000000	0.000000
16.400000	709.273763	710.881624	-1.607861	530.670109	214.769812	-34.558298	0.000000	-1.607861	0.000000	0.000000	0.000000
16.600000	727.930667	729.523740	-1.593073	543.553333	220.439558	-34.469151	0.000000	-1.593073	0.000000	0.000000	0.000000
16.800000	746.816252	748.394157	-1.577906	556.566890	226.207125	-34.379858	0.000000	-1.577906	0.000000	0.000000	0.000000
17.000000	765.931002	767.493354	-1.562351	569.709810	232.073972	-34.290428	0.000000	-1.562351	0.000000	0.000000	0.000000
17.200000	785.274276	786.820674	-1.546398	582.979927	238.041618	-34.200871	0.000000	-1.546398	0.000000	0.000000	0.000000
17.400000	804.846421	806.376459	-1.530038	596.376181	244.111472	-34.111194	0.000000	-1.530038	0.000000	0.000000	0.000000
17.600000	824.647257	826.160517	-1.513260	609.896828	250.285097	-34.021408	0.000000	-1.513260	0.000000	0.000000	0.000000
17.800000	844.676277	846.172331	-1.496054	623.539950	256.563901	-33.931520	0.000000	-1.496054	0.000000	0.000000	0.000000
18.000000	864.933787	866.412196	-1.478409	637.304163	262.949570	-33.841538	0.000000	-1.478409	0.000000	0.000000	0.000000
18.200000	885.419202	886.879517	-1.460315	651.187644	269.443347	-33.751473	0.000000	-1.460315	0.000000	0.000000	0.000000
18.400000	906.132733	907.574492	-1.441759	665.188790	276.047032	-33.661330	0.000000	-1.441759	0.000000	0.000000	0.000000
18.600000	927.074068	928.496799	-1.422731	679.305813	282.762104	-33.571118	0.000000	-1.422731	0.000000	0.000000	0.000000
18.800000	948.243455	949.646674	-1.403219	693.537287	289.590229	-33.480841	0.000000	-1.403219	0.000000	0.000000	0.000000
19.000000	969.639948	971.023158	-1.383210	707.880951	296.532719	-33.390512	0.000000	-1.383210	0.000000	0.000000	0.000000
19.200000	991.264029	992.626720	-1.362691	722.335457	303.591396	-33.300133	0.000000	-1.362691	0.000000	0.000000	0.000000
19.400000	1013.115526	1014.457177	-1.341651	736.899123	310.767766	-33.209712	0.000000	-1.341651	0.000000	0.000000	0.000000
19.600000	1035.194184	1036.514260	-1.320076	751.570229	318.063287	-33.119256	0.000000	-1.320076	0.000000	0.000000	0.000000
19.800000	1057.499458	1058.797409	-1.297952	766.346580	325.479601	-33.028771	0.000000	-1.297952	0.000000	0.000000	0.000000
20.000000	1080.031473	1081.306738	-1.275265	781.226814	333.018190	-32.938265	0.000000	-1.275265	0.000000	0.000000	0.000000
20.200000	1102.789742	1104.041744	-1.252002	796.208842	340.680643	-32.847742	0.000000	-1.252002	0.000000	0.000000	0.000000
20.400000	1125.774872	1127.003018	-1.228147	811.291578	348.468646	-32.757205	0.000000	-1.228147	0.000000	0.000000	0.000000
20.600000	1148.985873	1150.189558	-1.203685	826.472712	356.383510	-32.666664	0.000000	-1.203685	0.000000	0.000000	0.000000
20.800000	1172.422392	1173.600995	-1.178603	841.750572	364.426548	-32.576124	0.000000	-1.178603	0.000000	0.000000	0.000000
21.000000	1196.085091	1197.237972	-1.152881	857.123856	372.599702	-32.485587	0.000000	-1.152881	0.000000	0.000000	0.000000
21.200000	1219.972932	1221.099438	-1.126506	872.590409	380.904088	-32.395059	0.000000	-1.126506	0.000000	0.000000	0.000000
21.400000	1244.086099	1245.185558	-1.099459	888.148817	389.341286	-32.304544	0.000000	-1.099459	0.000000	0.000000	0.000000
21.600000	1268.423639	1269.495365	-1.071726	903.797041	397.912375	-32.214050	0.000000	-1.071726	0.000000	0.000000	0.000000
21.800000	1292.985806	1294.029092	-1.043287	919.533813	406.618858	-32.123579	0.000000	-1.043287	0.000000	0.000000	0.000000
22.000000	1317.772264	1318.786388	-1.014124	935.357402	415.462119	-32.033133	0.000000	-1.014124	0.000000	0.000000	0.000000
22.200000	1342.782859	1343.767077	-0.984218	951.266291	424.443502	-31.942716	0.000000	-0.984218	0.000000	0.000000	0.000000
22.400000	1368.016279	1368.969830	-0.953552	967.258312	433.563853	-31.852335	0.000000	-0.953552	0.000000	0.000000	0.000000
22.600000	1393.473405	1394.395509	-0.922104	983.332852	442.824645	-31.761988	0.000000	-0.922104	0.000000	0.000000	0.000000
22.800000	1419.153063	1420.042919	-0.889856	999.487805	452.226794	-31.671680	0.000000	-0.889856	0.000000	0.000000	0.000000
23.000000	1445.054726	1445.911513	-0.856787	1015.721601	461.771326	-31.581415	0.000000	-0.856787	0.000000	0.000000	0.000000
23.200000	1471.178539	1472.001413	-0.822875	1032.033193	471.459411	-31.491190	0.000000	-0.822875	0.000000	0.000000	0.000000
23.400000	1497.523561	1498.311659	-0.788099	1048.420910	481.291759	-31.401009	0.000000	-0.788099	0.000000	0.000000	0.000000
23.600000	1524.089309	1524.841744	-0.752436	1064.883333	491.269283	-31.310871	0.000000	-0.752436	0.000000	0.000000	0.000000
23.800000	1550.875412	1551.591275	-0.715863	1081.419227	501.392823	-31.220775	0.000000	-0.715863	0.000000	0.000000	0.000000
24.000000	1577.881017	1578.559375	-0.678357	1098.027176	511.662917	-31.130718	0.000000	-0.678357	0.000000	0.000000	0.000000
24.200000	1605.106393	1605.746288	-0.639895	1114.706545	522.080438	-31.040695	0.000000	-0.639895	0.000000	0.000000	0.000000
24.400000	1632.550090	1633.150539	-0.600449	1131.455453	532.645787	-30.950700	0.000000	-0.600449	0.000000	0.000000	0.000000
24.600000	1660.210816	1660.770813	-0.559997	1148.272410	543.359129	-30.860726	0.000000	-0.559997	0.000000	0.000000	0.000000
24.800000	1688.089429	1688.607940	-0.518511	1165.157473	554.221221	-30.770754	0.000000	-0.518511	0.000000	0.000000	0.000000
25.000000	1716.184750	1716.660714	-0.475964	1182.109105	565.232373	-30.680764	0.000000	-0.475964	0.000000	0.000000	0.000000
25.200000	1744.494799	1744.927128	-0.432329	1199.125570	576.392288	-30.590731	0.000000	-0.432329	0.000000	0.000000	0.000000
25.400000	1773.020373	1773.407952	-0.387579	1216.207149	587.701411	-30.500608	0.000000	-0.387579	0.000000	0.000000	0.000000
25.600000	1801.760232	1802.101915	-0.341683	1233.352540	599.159709	-30.410334	0.000000	-0.341683	0.000000	0.000000	0.000000
25.800000	1830.713196	1831.007808	-0.294612	1250.560851	610.766775	-30.319818	0.000000	-0.294612	0.000000	0.000000	0.000000
26.000000	1859.878431	1860.124766	-0.246335	1267.831159	622.522520	-30.228913	0.000000	-0.246335	0.000000	0.000000	0.000000
26.200000	1889.255229	1889.452052	-0.196822	1285.163141	634.426304	-30.137393	0.000000	-0.196822	0.000000	0.000000	0.000000
26.400000	1918.843374	1918.989411	-0.146038	1302.556218	646.478066	-30.044873	0.000000	-0.146038	0.000000	0.000000	0.000000
26.600000	1948.640842	1948.734795	-0.093953	1320.009344	658.676131	-29.950680	0.000000	-0.093953	0.000000	0.000000	0.000000
26.800000	1978.649012	1978.689541	-0.040530	1337.522910	671.020160	-29.853529	0.000000	-0.040530	0.000000	0.000000	0.000000
27.000000	2008.867290	2008.853026	0.014265	1355.095848	683.507930	-29.750752	0.000000	0.014265	0.000000	0.000000	0.000000
27.200000	2039.299105	2039.228640	0.070465	1372.728076	696.136548	-29.635983	0.000000	0.070465	0.000000	0.000000	0.000000
27.400000	2069.956981	2069.828870	0.128111	1390.419272	708.900476	-29.490878	0.000000	0.128111	0.000000	0.000000	0.000000
27.600000	2100.897521	2100.710282	0.187239	1408.169493	721.784042	-29.243253	0.000000	0.187239	0.000000	0.000000	0.000000
27.800000	2132.569598	2132.321710	0.247887	1425.978387	734.715828	-28.372505	0.000000	0.247887	0.000000	0.000000	0.000000
28.000000	2164.188145	2163.878048	0.310097	1443.845564	746.132263	-26.099779	0.000000	0.310097	0.000000	0.000000	0.000000
28.200000	2185.212610	2184.838701	0.373908	1461.772004	746.760829	-23.694132	0.000000	0.373908	0.000000	0.000000	0.000000
28.400000	2203.268692	2202.829327	0.439365	1479.757278	745.910740	-22.838691	0.000000	0.439365	0.000000	0.000000	0.000000
28.600000	2220.823191	2220.316686	0.506505	1497.801667	745.109588	-22.594570	0.000000	0.506505	0.000000	0.000000	0.000000
28.800000	2238.456884	2237.881505	0.575378	1515.905334	744.427792	-22.451620	0.000000	0.575378	0.000000	0.000000	0.000000
29.000000	2256.256058	2255.610029	0.646029	1534.068198	743.880650	-22.338820	0.000000	0.646029	0.000000	0.000000	0.000000
29.200000	2274.245776	2273.527273	0.718504	1552.291584	743.473789	-22.238100	0.000000	0.718504	0.000000	0.000000	0.000000
29.400000	2292.435438	2291.642588	0.792849	1570.575825	743.209955	-22.143192	0.000000	0.792849	0.000000	0.000000	0.000000
29.600000	2310.829236	2309.960119	0.869117	1588.920867	743.090717	-22.051465	0.000000	0.869117	0.000000	0.000000	0.000000
29.800000	2329.430409	2328.483053	0.947356	1607.327592	743.117111	-21.961650	0.000000	0.947356	0.000000	0.000000	0.000000
30.000000	2348.241193	2347.213574	1.027618	1625.796844	743.289820	-21.873090	0.000000	1.027618	0.000000	0.000000	0.000000
30.200000	2367.263199	2366.153241	1.109958	1644.329339	743.609302	-21.785401	0.000000	1.109958	0.000000	0.000000	0.000000
30.400000	2386.497965	2385.303535	1.194431	1662.926053	744.075842	-21.698360	0.000000	1.194431	0.000000	0.000000	0.000000
30.600000	2405.946590	2404.665499	1.281091	1681.587755	744.689568	-21.611824	0.000000	1.281091	0.000000	0.000000	0.000000
30.800000	2425.610212	2424.240215	1.369997	1700.315428	745.450489	-21.525701	0.000000	1.369997	0.000000	0.000000	0.000000
31.000000	2445.488942	2444.027734	1.461208	1719.109210	746.358456	-21.439932	0.000000	1.461208	0.000000	0.000000	0.000000
31.200000	2465.585164	2464.030378	1.554787	1737.971543	747.413304	-21.354469	0.000000	1.554787	0.000000	0.000000	0.000000
31.400000	2485.899662	2484.248866	1.650796	1756.903448	748.614702	-21.269284	0.000000	1.650796	0.000000	0.000000	0.000000
31.600000	2506.432876	2504.683578	1.749298	1775.905728	749.962206	-21.184356	0.000000	1.749298	0.000000	0.000000	0.000000
31.800000	2527.184938	2525.334579	1.850359	1794.978994	751.455257	-21.099672	0.000000	1.850359	0.000000	0.000000	0.000000
32.000000	2548.158059	2546.204012	1.954047	1814.125926	753.093305	-21.015219	0.000000	1.954047	0.000000	0.000000	0.000000
32.200000	2569.351900	2567.291467	2.060433	1833.346833	754.875622	-20.930988	0.000000	2.060433	0.000000	0.000000	0.000000
32.400000	2590.767768	2588.598181	2.169586	1852.643745	756.801411	-20.846975	0.000000	2.169586	0.000000	0.000000	0.000000
32.600000	2612.406579	2610.124992	2.281587	1872.018278	758.869887	-20.763173	0.000000	2.281587	0.000000	0.000000	0.000000
32.800000	2634.268328	2631.871824	2.396504	1891.471403	761.080004	-20.679583	0.000000	2.396504	0.000000	0.000000	0.000000
33.000000	2656.353744	2653.839330	2.514414	1911.004788	763.430744	-20.596202	0.000000	2.514414	0.000000	0.000000	0.000000
33.200000	2678.663697	2676.028296	2.635402	1930.620260	765.921064	-20.513028	0.000000	2.635402	0.000000	0.000000	0.000000
33.400000	2701.198713	2698.439167	2.759546	1950.319446	768.549782	-20.430061	0.000000	2.759546	0.000000	0.000000	0.000000
33.600000	2723.959107	2721.072177	2.886930	1970.103844	771.315635	-20.347301	0.000000	2.886930	0.000000	0.000000	0.000000
33.800000	2746.946091	2743.928449	3.017643	1989.975776	774.217420	-20.264748	0.000000	3.017643	0.000000	0.000000	0.000000
34.000000	2770.159547	2767.007775	3.151772	2009.936449	777.253728	-20.182402	0.000000	3.151772	0.000000	0.000000	0.000000
34.200000	2793.600035	2790.310628	3.289407	2029.987766	780.423128	-20.100265	0.000000	3.289407	0.000000	0.000000	0.000000
34.400000	2817.268157	2813.837514	3.430642	2050.131643	783.724210	-20.018338	0.000000	3.430642	0.000000	0.000000	0.000000
34.600000	2841.164563	2837.588988	3.575575	2070.370133	787.155476	-19.936622	0.000000	3.575575	0.000000	0.000000	0.000000
34.800000	2865.289150	2861.564848	3.724302	2090.704646	790.715320	-19.855118	0.000000	3.724302	0.000000	0.000000	0.000000
35.000000	2889.642270	2885.765347	3.876923	2111.137053	794.402123	-19.773829	0.000000	3.876923	0.000000	0.000000	0.000000
35.200000	2914.225140	2910.191594	4.033547	2131.669962	798.214385	-19.692753	0.000000	4.033547	0.000000	0.000000	0.000000
35.400000	2939.037666	2934.843387	4.194279	2152.304906	802.150376	-19.611894	0.000000	4.194279	0.000000	0.000000	0.000000
35.600000	2964.080389	2959.721165	4.359224	2173.044062	806.208358	-19.531255	0.000000	4.359224	0.000000	0.000000	0.000000
35.800000	2989.353583	2984.825081	4.528502	2193.889249	810.386667	-19.450835	0.000000	4.528502	0.000000	0.000000	0.000000
36.000000	3014.857628	3010.155403	4.702225	2214.842520	814.683521	-19.370637	0.000000	4.702225	0.000000	0.000000	0.000000
36.200000	3040.592338	3035.711830	4.880508	2235.905448	819.097047	-19.290664	0.000000	4.880508	0.000000	0.000000	0.000000
36.400000	3066.559676	3061.496195	5.063482	2257.081399	823.625711	-19.210915	0.000000	5.063482	0.000000	0.000000	0.000000
36.600000	3092.757830	3087.506568	5.251262	2278.370583	828.267381	-19.131396	0.000000	5.251262	0.000000	0.000000	0.000000
36.800000	3119.188059	3113.744077	5.443982	2299.775823	833.020361	-19.052107	0.000000	5.443982	0.000000	0.000000	0.000000
37.000000	3145.851988	3140.210209	5.641779	2321.300245	837.883011	-18.973047	0.000000	5.641779	0.000000	0.000000	0.000000
37.200000	3172.747977	3166.903197	5.844780	2342.944240	842.853181	-18.894223	0.000000	5.844780	0.000000	0.000000	0.000000
37.400000	3199.877230	3193.824100	6.053130	2364.710565	847.929170	-18.815635	0.000000	6.053130	0.000000	0.000000	0.000000
37.600000	3227.239667	3220.972701	6.266966	2386.600962	853.109025	-18.737285	0.000000	6.266966	0.000000	0.000000	0.000000
37.800000	3254.836184	3248.349745	6.486439	2408.617929	858.390992	-18.659176	0.000000	6.486439	0.000000	0.000000	0.000000
38.000000	3282.666713	3275.955010	6.711703	2430.763135	863.773183	-18.581308	0.000000	6.711703	0.000000	0.000000	0.000000
38.200000	3310.731909	3303.788998	6.942911	2453.038893	869.253788	-18.503684	0.000000	6.942911	0.000000	0.000000	0.000000
38.400000	3339.031775	3331.851558	7.180217	2475.447009	874.830857	-18.426308	0.000000	7.180217	0.000000	0.000000	0.000000
