step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
1340	68.6014	-0.617629	2.80469	-0.617629	0	0	0	0	0	
1350	73.6816	-0.729022	2.94674	-0.729022	0	0	0	0	0	
1360	80.2638	-1.03771	2.96642	-1.03771	0	0	0	0	0	
1370	80.1872	-1.08867	2.91163	-1.08867	0	0	0	0	0	
1380	74.1589	-0.781424	2.91815	-0.781424	0	0	0	0	0	
1390	70.4698	-0.484418	3.03112	-0.484418	0	0	0	0	0	
1400	74.1153	-0.546186	3.15121	-0.546186	0	0	0	0	0	
1410	82.1221	-0.833261	3.26357	-0.833261	0	0	0	0	0	
1420	83.6383	-0.900033	3.27244	-0.900033	0	0	0	0	0	
1430	78.4839	-0.597702	3.31763	-0.597702	0	0	0	0	0	
1440	74.7796	-0.269403	3.46113	-0.269403	0	0	0	0	0	
1450	78.4649	-0.300903	3.61348	-0.300903	0	0	0	0	0	
1460	85.5468	-0.612579	3.6551	-0.612579	0	0	0	0	0	
1470	87.3296	-0.758271	3.59835	-0.758271	0	0	0	0	0	
1480	82.1592	-0.525593	3.57309	-0.525593	0	0	0	0	0	
1490	77.2522	-0.197557	3.65633	-0.197557	0	0	0	0	0	
1500	79.1266	-0.169399	3.77799	-0.169399	0	0	0	0	0	
1510	87.1408	-0.434682	3.91252	-0.434682	0	0	0	0	0	
1520	90.514	-0.590112	3.92537	-0.590112	0	0	0	0	0	
1530	86.6721	-0.383567	3.94025	-0.383567	0	0	0	0	0	
1540	82.0627	-0.0466372	4.04723	-0.0466372	0	0	0	0	0	
1550	83.7763	0.013414	4.19277	0.013414	0	0	0	0	0	
1560	90.4597	-0.2582	4.25457	-0.2582	0	0	0	0	0	
1570	94.0209	-0.485245	4.20518	-0.485245	0	0	0	0	0	
1580	90.434	-0.360518	4.15097	-0.360518	0	0	0	0	0	
1590	84.7997	-0.0364069	4.194	-0.0364069	0	0	0	0	0	
1600	84.4939	0.0899142	4.30507	0.0899142	0	0	0	0	0	
1610	91.7159	-0.113296	4.46214	-0.113296	0	0	0	0	0	
1620	96.8153	-0.339908	4.48992	-0.339908	0	0	0	0	0	
1630	94.9498	-0.256502	4.48027	-0.256502	0	0	0	0	0	
1640	89.979	0.054656	4.54344	0.054656	0	0	0	0	0	
1650	89.4452	0.20918	4.67134	0.20918	0	0	0	0	0	
1660	94.9649	0.0155805	4.7531	0.0155805	0	0	0	0	0	
1670	100.023	-0.267462	4.72241	-0.267462	0	0	0	0	0	
1680	98.514	-0.265802	4.64877	-0.265802	0	0	0	0	0	
1690	92.7113	0.0247685	4.64986	0.0247685	0	0	0	0	0	
1700	90.1577	0.245229	4.74293	0.245229	0	0	0	0	0	
1710	95.9982	0.13265	4.92172	0.13265	0	0	0	0	0	
1720	102.495	-0.139515	4.97368	-0.139515	0	0	0	0	0	
1730	102.954	-0.187058	4.94902	-0.187058	0	0	0	0	0	
1740	98.1613	0.0716029	4.96858	0.0716029	0	0	0	0	0	
1750	95.4457	0.310751	5.07226	0.310751	0	0	0	0	0	
1760	99.2955	0.21794	5.1715	0.21794	0	0	0	0	0	
1770	105.399	-0.0907138	5.16731	-0.0907138	0	0	0	0	0	
1780	106.125	-0.208631	5.08565	-0.208631	0	0	0	0	0	
1790	100.688	0.0260949	5.0491	0.0260949	0	0	0	0	0	
1800	96.1563	0.322885	5.11984	0.322885	0	0	0	0	0	
1810	100.302	0.312175	5.31593	0.312175	0	0	0	0	0	
1820	107.703	0.0231642	5.39615	0.0231642	0	0	0	0	0	
1830	110.466	-0.144318	5.36649	-0.144318	0	0	0	0	0	
1840	106.316	0.0443023	5.34807	0.0443023	0	0	0	0	0	
1850	101.781	0.346713	5.42427	0.346713	0	0	0	0	0	
1860	103.722	0.361364	5.53575	0.361364	0	0	0	0	0	
1870	110.276	0.0599748	5.56133	0.0599748	0	0	0	0	0	
1880	113.054	-0.156354	5.4836	-0.156354	0	0	0	0	0	
1890	108.442	0.00915645	5.41901	0.00915645	0	0	0	0	0	
1900	102.477	0.354146	5.46644	0.354146	0	0	0	0	0	
1910	104.872	0.441337	5.67311	0.441337	0	0	0	0	0	
